type	time	latitude	longitude	altitude (ft)	eos	name
T	2014-02-02 21:51:39.099	43.241796000	-88.241460000	1087.3		
T	2014-02-02 21:51:39.142	43.241857000	-88.241516000	1087.6		
T	2014-02-02 21:51:40.136	43.241917000	-88.241562000	1087.9		
T	2014-02-02 21:51:41.178	43.241962000	-88.241616000	1087.6		
T	2014-02-02 21:51:42.147	43.241971000	-88.241668000	1086.9		
T	2014-02-02 21:51:43.172	43.241973000	-88.241725000	1086.3		
T	2014-02-02 21:51:44.284	43.241973000	-88.241725000	1086.3		
T	2014-02-02 21:51:44.421	43.241974000	-88.241757000	1086.0		
T	2014-02-02 21:51:45.229	43.241978000	-88.241774000	1085.6		
T	2014-02-02 21:51:46.213	43.241983000	-88.241796000	1085.6		
T	2014-02-02 21:51:47.213	43.241989000	-88.241818000	1085.3		
T	2014-02-02 21:51:48.155	43.241989000	-88.241858000	1085.0		
T	2014-02-02 21:51:49.311	43.241989000	-88.241858000	1085.0		
T	2014-02-02 21:51:49.453	43.241988000	-88.241921000	1084.0		
T	2014-02-02 21:51:50.26	43.241985000	-88.242017000	1082.0		
T	2014-02-02 21:51:51.199	43.242000000	-88.242115000	1080.4		
T	2014-02-02 21:51:52.284	43.242024000	-88.242245000	1078.4		
T	2014-02-02 21:51:53.571	43.242042000	-88.242358000	1076.4		
T	2014-02-02 21:51:54.21	43.242047000	-88.242475000	1073.8		
T	2014-02-02 21:51:54.398	43.242047000	-88.242475000	1073.8		
T	2014-02-02 21:51:55.22	43.242050000	-88.242616000	1071.9		
T	2014-02-02 21:51:56.232	43.242046000	-88.242765000	1069.9		
T	2014-02-02 21:51:57.15	43.242037000	-88.242937000	1067.6		
T	2014-02-02 21:51:58.158	43.242025000	-88.243118000	1065.6		
T	2014-02-02 21:51:59.151	43.242020000	-88.243305000	1065.0		
T	2014-02-02 21:51:59.424	43.242020000	-88.243305000	1065.0		
T	2014-02-02 21:52:00.335	43.242009000	-88.243504000	1062.0		
T	2014-02-02 21:52:01.149	43.242007000	-88.243702000	1059.7		
T	2014-02-02 21:52:02.149	43.242001000	-88.243905000	1057.7		
T	2014-02-02 21:52:03.155	43.242000000	-88.244108000	1057.7		
T	2014-02-02 21:52:04.188	43.242002000	-88.244308000	1059.1		
T	2014-02-02 21:52:04.647	43.242002000	-88.244308000	1059.1		
T	2014-02-02 21:52:05.201	43.242007000	-88.244529000	1060.4		
T	2014-02-02 21:52:06.149	43.242010000	-88.244767000	1060.4		
T	2014-02-02 21:52:07.154	43.242006000	-88.244992000	1060.4		
T	2014-02-02 21:52:08.154	43.242005000	-88.245190000	1058.7		
T	2014-02-02 21:52:09.155	43.242013000	-88.245367000	1058.7		
T	2014-02-02 21:52:09.897	43.242013000	-88.245367000	1058.7		
T	2014-02-02 21:52:10.273	43.242014000	-88.245529000	1060.4		
T	2014-02-02 21:52:11.155	43.242013000	-88.245690000	1060.4		
T	2014-02-02 21:52:12.19	43.242017000	-88.245836000	1060.7		
T	2014-02-02 21:52:13.227	43.242018000	-88.245985000	1062.3		
T	2014-02-02 21:52:14.227	43.242020000	-88.246124000	1064.0		
T	2014-02-02 21:52:14.959	43.242020000	-88.246124000	1064.0		
T	2014-02-02 21:52:15.172	43.242023000	-88.246240000	1064.0		
T	2014-02-02 21:52:16.211	43.242028000	-88.246347000	1064.0		
T	2014-02-02 21:52:17.201	43.242031000	-88.246449000	1064.3		
T	2014-02-02 21:52:18.261	43.242029000	-88.246544000	1064.6		
T	2014-02-02 21:52:19.204	43.242001000	-88.246615000	1064.3		
T	2014-02-02 21:52:19.929	43.242001000	-88.246615000	1064.3		
T	2014-02-02 21:52:20.143	43.241960000	-88.246675000	1063.3		
T	2014-02-02 21:52:21.249	43.241905000	-88.246714000	1062.7		
T	2014-02-02 21:52:22.21	43.241852000	-88.246747000	1062.0		
T	2014-02-02 21:52:23.221	43.241793000	-88.246720000	1061.4		
T	2014-02-02 21:52:24.205	43.241729000	-88.246712000	1060.4		
T	2014-02-02 21:52:25.085	43.241729000	-88.246712000	1060.4		
T	2014-02-02 21:52:25.331	43.241652000	-88.246697000	1059.4		
T	2014-02-02 21:52:26.234	43.241538000	-88.246641000	1058.1		
T	2014-02-02 21:52:27.223	43.241388000	-88.246636000	1056.4		
T	2014-02-02 21:52:28.251	43.241220000	-88.246613000	1054.1		
T	2014-02-02 21:52:29.148	43.241046000	-88.246607000	1051.8		
T	2014-02-02 21:52:30.231	43.241046000	-88.246607000	1051.8		
T	2014-02-02 21:52:30.37	43.240888000	-88.246601000	1050.5		
T	2014-02-02 21:52:31.212	43.240756000	-88.246599000	1049.5		
T	2014-02-02 21:52:32.223	43.240640000	-88.246594000	1049.2		
T	2014-02-02 21:52:33.226	43.240560000	-88.246592000	1048.9		
T	2014-02-02 21:52:34.185	43.240480000	-88.246577000	1050.5		
T	2014-02-02 21:52:35.352	43.240480000	-88.246577000	1050.5		
T	2014-02-02 21:52:35.485	43.240430000	-88.246574000	1051.8		
T	2014-02-02 21:52:36.258	43.240391000	-88.246592000	1052.8		
T	2014-02-02 21:52:37.211	43.240368000	-88.246634000	1053.8		
T	2014-02-02 21:52:38.153	43.240363000	-88.246736000	1054.8		
T	2014-02-02 21:52:39.09	43.240363000	-88.246736000	1054.8		
T	2014-02-02 21:52:39.286	43.240359000	-88.246811000	1055.1		
T	2014-02-02 21:52:40.187	43.240351000	-88.246877000	1055.4		
T	2014-02-02 21:52:41.247	43.240315000	-88.246935000	1056.1		
T	2014-02-02 21:52:42.175	43.240276000	-88.247007000	1058.1		
T	2014-02-02 21:52:43.171	43.240232000	-88.247065000	1060.7		
T	2014-02-02 21:52:44.185	43.240232000	-88.247065000	1060.7		
T	2014-02-02 21:52:44.349	43.240184000	-88.247122000	1063.3		
T	2014-02-02 21:52:45.23	43.240129000	-88.247147000	1065.3		
T	2014-02-02 21:52:46.186	43.240052000	-88.247157000	1067.3		
T	2014-02-02 21:52:47.145	43.239974000	-88.247080000	1068.6		
T	2014-02-02 21:52:48.212	43.239903000	-88.247059000	1069.9		
T	2014-02-02 21:52:49.264	43.239903000	-88.247059000	1069.9		
T	2014-02-02 21:52:49.401	43.239826000	-88.247100000	1072.2		
T	2014-02-02 21:52:50.227	43.239769000	-88.247144000	1074.1		
T	2014-02-02 21:52:51.226	43.239721000	-88.247226000	1076.1		
T	2014-02-02 21:52:52.145	43.239693000	-88.247307000	1075.5		
T	2014-02-02 21:52:53.379	43.239639000	-88.247359000	1074.1		
T	2014-02-02 21:52:54.28	43.239639000	-88.247359000	1074.1		
T	2014-02-02 21:52:54.403	43.239565000	-88.247398000	1072.5		
T	2014-02-02 21:52:55.22	43.239472000	-88.247401000	1070.2		
T	2014-02-02 21:52:56.209	43.239377000	-88.247394000	1069.6		
T	2014-02-02 21:52:57.631	43.239287000	-88.247408000	1069.6		
T	2014-02-02 21:52:58.223	43.239215000	-88.247437000	1069.6		
T	2014-02-02 21:52:59.173	43.239151000	-88.247478000	1069.6		
T	2014-02-02 21:52:59.37	43.239151000	-88.247478000	1069.6		
T	2014-02-02 21:53:00.331	43.239097000	-88.247563000	1070.2		
T	2014-02-02 21:53:01.15	43.239058000	-88.247655000	1070.5		
T	2014-02-02 21:53:02.236	43.239017000	-88.247767000	1070.9		
T	2014-02-02 21:53:03.219	43.238959000	-88.247904000	1071.5		
T	2014-02-02 21:53:04.216	43.238873000	-88.248061000	1072.5		
T	2014-02-02 21:53:04.469	43.238873000	-88.248061000	1072.5		
T	2014-02-02 21:53:05.29	43.238762000	-88.248219000	1071.2		
T	2014-02-02 21:53:06.198	43.238627000	-88.248383000	1070.9		
T	2014-02-02 21:53:07.221	43.238501000	-88.248540000	1074.8		
T	2014-02-02 21:53:08.204	43.238380000	-88.248680000	1077.8		
T	2014-02-02 21:53:09.224	43.238266000	-88.248799000	1081.4		
T	2014-02-02 21:53:09.916	43.238266000	-88.248799000	1081.4		
T	2014-02-02 21:53:10.191	43.238162000	-88.248867000	1084.3		
T	2014-02-02 21:53:11.194	43.238059000	-88.248880000	1085.6		
T	2014-02-02 21:53:12.204	43.237965000	-88.248894000	1086.0		
T	2014-02-02 21:53:13.202	43.237887000	-88.248891000	1086.0		
T	2014-02-02 21:53:14.205	43.237823000	-88.248887000	1086.0		
T	2014-02-02 21:53:14.923	43.237823000	-88.248887000	1086.0		
T	2014-02-02 21:53:15.32	43.237763000	-88.248925000	1086.3		
T	2014-02-02 21:53:16.281	43.237710000	-88.248995000	1087.3		
T	2014-02-02 21:53:17.219	43.237681000	-88.249068000	1087.9		
T	2014-02-02 21:53:18.225	43.237665000	-88.249173000	1089.2		
T	2014-02-02 21:53:19.176	43.237644000	-88.249282000	1090.6		
T	2014-02-02 21:53:19.933	43.237644000	-88.249282000	1090.6		
T	2014-02-02 21:53:20.217	43.237605000	-88.249369000	1091.5		
T	2014-02-02 21:53:21.248	43.237549000	-88.249455000	1092.5		
T	2014-02-02 21:53:22.218	43.237502000	-88.249536000	1093.5		
T	2014-02-02 21:53:23.152	43.237468000	-88.249594000	1093.8		
T	2014-02-02 21:53:24.151	43.237438000	-88.249639000	1094.2		
T	2014-02-02 21:53:24.984	43.237438000	-88.249639000	1094.2		
T	2014-02-02 21:53:25.196	43.237414000	-88.249682000	1094.2		
T	2014-02-02 21:53:26.201	43.237392000	-88.249714000	1094.5		
T	2014-02-02 21:53:27.16	43.237365000	-88.249755000	1094.5		
T	2014-02-02 21:53:28.144	43.237318000	-88.249813000	1094.8		
T	2014-02-02 21:53:29.296	43.237251000	-88.249846000	1094.2		
T	2014-02-02 21:53:29.936	43.237251000	-88.249846000	1094.2		
T	2014-02-02 21:53:30.152	43.237154000	-88.249837000	1093.2		
T	2014-02-02 21:53:31.143	43.237073000	-88.249820000	1091.9		
T	2014-02-02 21:53:32.143	43.237013000	-88.249791000	1090.9		
T	2014-02-02 21:53:33.44	43.236959000	-88.249787000	1090.2		
T	2014-02-02 21:53:34.209	43.236912000	-88.249815000	1090.9		
T	2014-02-02 21:53:34.956	43.236912000	-88.249815000	1090.9		
T	2014-02-02 21:53:35.148	43.236873000	-88.249874000	1091.9		
T	2014-02-02 21:53:36.153	43.236852000	-88.249983000	1093.5		
T	2014-02-02 21:53:37.445	43.236850000	-88.250130000	1095.8		
T	2014-02-02 21:53:38.205	43.236865000	-88.250311000	1098.1		
T	2014-02-02 21:53:39.182	43.236865000	-88.250311000	1098.1		
T	2014-02-02 21:53:39.334	43.236871000	-88.250479000	1098.8		
T	2014-02-02 21:53:40.187	43.236876000	-88.250623000	1099.1		
T	2014-02-02 21:53:41.165	43.236879000	-88.250739000	1099.1		
T	2014-02-02 21:53:42.156	43.236882000	-88.250848000	1099.1		
T	2014-02-02 21:53:43.153	43.236888000	-88.250950000	1098.1		
T	2014-02-02 21:53:44.251	43.236888000	-88.250950000	1098.1		
T	2014-02-02 21:53:44.523	43.236894000	-88.251040000	1097.1		
T	2014-02-02 21:53:45.237	43.236892000	-88.251105000	1096.5		
T	2014-02-02 21:53:46.211	43.236870000	-88.251153000	1097.1		
T	2014-02-02 21:53:47.167	43.236846000	-88.251185000	1097.4		
T	2014-02-02 21:53:48.184	43.236833000	-88.251210000	1097.8		
T	2014-02-02 21:53:49.183	43.236818000	-88.251232000	1098.1		
T	2014-02-02 21:53:49.379	43.236818000	-88.251232000	1098.1		
T	2014-02-02 21:53:50.188	43.236807000	-88.251251000	1098.1		
T	2014-02-02 21:53:51.21	43.236789000	-88.251289000	1098.4		
T	2014-02-02 21:53:52.169	43.236766000	-88.251339000	1098.8		
T	2014-02-02 21:53:53.215	43.236738000	-88.251398000	1099.4		
T	2014-02-02 21:53:54.193	43.236709000	-88.251465000	1101.4		
T	2014-02-02 21:53:54.324	43.236709000	-88.251465000	1101.4		
T	2014-02-02 21:53:55.23	43.236680000	-88.251529000	1103.7		
T	2014-02-02 21:53:56.165	43.236641000	-88.251598000	1106.6		
T	2014-02-02 21:53:57.201	43.236618000	-88.251671000	1108.9		
T	2014-02-02 21:53:58.468	43.236586000	-88.251734000	1109.3		
T	2014-02-02 21:53:59.24	43.236529000	-88.251772000	1109.6		
T	2014-02-02 21:53:59.443	43.236529000	-88.251772000	1109.6		
T	2014-02-02 21:54:00.427	43.236444000	-88.251796000	1110.2		
T	2014-02-02 21:54:01.281	43.236347000	-88.251782000	1111.2		
T	2014-02-02 21:54:02.508	43.236257000	-88.251780000	1112.9		
T	2014-02-02 21:54:03.256	43.236182000	-88.251800000	1114.2		
T	2014-02-02 21:54:04.41	43.236107000	-88.251784000	1115.5		
T	2014-02-02 21:54:04.511	43.236107000	-88.251784000	1115.5		
T	2014-02-02 21:54:05.143	43.236049000	-88.251770000	1116.1		
T	2014-02-02 21:54:06.182	43.236004000	-88.251761000	1116.8		
T	2014-02-02 21:54:07.2	43.235968000	-88.251746000	1117.1		
T	2014-02-02 21:54:08.179	43.235938000	-88.251749000	1117.5		
T	2014-02-02 21:54:09.224	43.235904000	-88.251752000	1117.8		
T	2014-02-02 21:54:09.597	43.235904000	-88.251752000	1117.8		
T	2014-02-02 21:54:10.205	43.235871000	-88.251777000	1118.4		
T	2014-02-02 21:54:11.187	43.235823000	-88.251810000	1118.8		
T	2014-02-02 21:54:12.148	43.235787000	-88.251836000	1118.1		
T	2014-02-02 21:54:13.15	43.235749000	-88.251891000	1117.8		
T	2014-02-02 21:54:14.174	43.235727000	-88.251998000	1118.1		
T	2014-02-02 21:54:14.659	43.235727000	-88.251998000	1118.1		
T	2014-02-02 21:54:15.208	43.235705000	-88.252149000	1119.4		
T	2014-02-02 21:54:16.194	43.235668000	-88.252338000	1120.7		
T	2014-02-02 21:54:17.291	43.235638000	-88.252513000	1121.1		
T	2014-02-02 21:54:18.183	43.235614000	-88.252665000	1123.4		
T	2014-02-02 21:54:19.17	43.235582000	-88.252792000	1125.3		
T	2014-02-02 21:54:19.757	43.235582000	-88.252792000	1125.3		
T	2014-02-02 21:54:20.199	43.235556000	-88.252924000	1127.0		
T	2014-02-02 21:54:21.199	43.235535000	-88.253099000	1128.3		
T	2014-02-02 21:54:22.239	43.235504000	-88.253301000	1128.6		
T	2014-02-02 21:54:23.199	43.235469000	-88.253512000	1129.9		
T	2014-02-02 21:54:24.192	43.235439000	-88.253700000	1130.9		
T	2014-02-02 21:54:24.812	43.235439000	-88.253700000	1130.9		
T	2014-02-02 21:54:25.199	43.235415000	-88.253855000	1131.6		
T	2014-02-02 21:54:26.201	43.235394000	-88.253990000	1132.5		
T	2014-02-02 21:54:27.209	43.235376000	-88.254112000	1133.5		
T	2014-02-02 21:54:28.147	43.235359000	-88.254226000	1134.2		
T	2014-02-02 21:54:29.184	43.235341000	-88.254338000	1134.5		
T	2014-02-02 21:54:29.863	43.235341000	-88.254338000	1134.5		
T	2014-02-02 21:54:30.6	43.235319000	-88.254441000	1134.8		
T	2014-02-02 21:54:31.188	43.235278000	-88.254518000	1135.2		
T	2014-02-02 21:54:32.2	43.235198000	-88.254585000	1136.2		
T	2014-02-02 21:54:33.17	43.235084000	-88.254629000	1137.5		
T	2014-02-02 21:54:34.215	43.234939000	-88.254636000	1139.8		
T	2014-02-02 21:54:34.894	43.234939000	-88.254636000	1139.8		
T	2014-02-02 21:54:35.22	43.234783000	-88.254640000	1142.7		
T	2014-02-02 21:54:36.192	43.234623000	-88.254631000	1144.0		
T	2014-02-02 21:54:37.143	43.234484000	-88.254625000	1144.0		
T	2014-02-02 21:54:38.208	43.234373000	-88.254621000	1144.0		
T	2014-02-02 21:54:39.189	43.234373000	-88.254621000	1144.0		
T	2014-02-02 21:54:39.333	43.234272000	-88.254615000	1144.7		
T	2014-02-02 21:54:40.216	43.234159000	-88.254609000	1145.0		
T	2014-02-02 21:54:41.183	43.234044000	-88.254616000	1146.0		
T	2014-02-02 21:54:42.184	43.233917000	-88.254623000	1147.0		
T	2014-02-02 21:54:43.198	43.233805000	-88.254632000	1147.6		
T	2014-02-02 21:54:44.177	43.233805000	-88.254632000	1147.6		
T	2014-02-02 21:54:44.253	43.233703000	-88.254646000	1148.0		
T	2014-02-02 21:54:45.201	43.233612000	-88.254678000	1148.3		
T	2014-02-02 21:54:46.144	43.233528000	-88.254733000	1149.3		
T	2014-02-02 21:54:47.21	43.233458000	-88.254807000	1150.6		
T	2014-02-02 21:54:48.292	43.233406000	-88.254896000	1151.2		
T	2014-02-02 21:54:49.241	43.233406000	-88.254896000	1151.2		
T	2014-02-02 21:54:49.359	43.233375000	-88.255000000	1151.6		
T	2014-02-02 21:54:50.145	43.233370000	-88.255120000	1151.6		
T	2014-02-02 21:54:51.175	43.233371000	-88.255255000	1151.6		
T	2014-02-02 21:54:52.224	43.233358000	-88.255365000	1151.6		
T	2014-02-02 21:54:53.238	43.233358000	-88.255454000	1151.6		
T	2014-02-02 21:54:54.325	43.233358000	-88.255454000	1151.6		
T	2014-02-02 21:54:54.435	43.233337000	-88.255546000	1151.6		
T	2014-02-02 21:54:55.175	43.233315000	-88.255619000	1152.6		
T	2014-02-02 21:54:56.197	43.233287000	-88.255704000	1153.5		
T	2014-02-02 21:54:57.216	43.233288000	-88.255785000	1154.5		
T	2014-02-02 21:54:58.199	43.233285000	-88.255862000	1154.9		
T	2014-02-02 21:54:59.223	43.233281000	-88.255965000	1154.9		
T	2014-02-02 21:54:59.517	43.233281000	-88.255965000	1154.9		
T	2014-02-02 21:55:00.165	43.233292000	-88.256063000	1154.9		
T	2014-02-02 21:55:01.201	43.233311000	-88.256158000	1154.9		
T	2014-02-02 21:55:02.157	43.233325000	-88.256247000	1154.9		
T	2014-02-02 21:55:03.146	43.233348000	-88.256327000	1155.2		
T	2014-02-02 21:55:04.238	43.233372000	-88.256402000	1155.5		
T	2014-02-02 21:55:04.59	43.233372000	-88.256402000	1155.5		
T	2014-02-02 21:55:05.264	43.233396000	-88.256464000	1156.2		
T	2014-02-02 21:55:06.146	43.233400000	-88.256531000	1156.8		
T	2014-02-02 21:55:07.16	43.233388000	-88.256597000	1157.5		
T	2014-02-02 21:55:08.152	43.233336000	-88.256702000	1158.1		
T	2014-02-02 21:55:09.154	43.233271000	-88.256827000	1157.8		
T	2014-02-02 21:55:10.341	43.233189000	-88.256921000	1158.1		
T	2014-02-02 21:55:11.157	43.233112000	-88.256969000	1158.1		
T	2014-02-02 21:55:12.168	43.233001000	-88.256978000	1158.1		
T	2014-02-02 21:55:13.157	43.232815000	-88.256954000	1158.1		
T	2014-02-02 21:55:14.15	43.232652000	-88.256943000	1158.1		
T	2014-02-02 21:55:14.819	43.232652000	-88.256943000	1158.1		
T	2014-02-02 21:55:15.141	43.232504000	-88.256944000	1158.1		
T	2014-02-02 21:55:16.23	43.232370000	-88.256935000	1158.1		
T	2014-02-02 21:55:17.222	43.232251000	-88.256929000	1157.8		
T	2014-02-02 21:55:18.141	43.232132000	-88.256919000	1157.8		
T	2014-02-02 21:55:19.186	43.231997000	-88.256922000	1157.8		
T	2014-02-02 21:55:19.921	43.231997000	-88.256922000	1157.8		
T	2014-02-02 21:55:20.197	43.231866000	-88.256936000	1158.1		
T	2014-02-02 21:55:21.208	43.231736000	-88.256946000	1158.1		
T	2014-02-02 21:55:22.212	43.231610000	-88.256958000	1157.5		
T	2014-02-02 21:55:23.172	43.231502000	-88.256964000	1156.2		
T	2014-02-02 21:55:24.233	43.231397000	-88.256972000	1155.2		
T	2014-02-02 21:55:25.043	43.231397000	-88.256972000	1155.2		
T	2014-02-02 21:55:25.358	43.231285000	-88.256990000	1154.2		
T	2014-02-02 21:55:26.362	43.231151000	-88.256990000	1152.6		
T	2014-02-02 21:55:27.144	43.231027000	-88.256991000	1151.2		
T	2014-02-02 21:55:28.214	43.230919000	-88.256986000	1149.9		
T	2014-02-02 21:55:29.191	43.230810000	-88.256987000	1149.0		
T	2014-02-02 21:55:30.198	43.230810000	-88.256987000	1149.0		
T	2014-02-02 21:55:30.343	43.230682000	-88.256984000	1148.6		
T	2014-02-02 21:55:31.211	43.230557000	-88.256983000	1148.6		
T	2014-02-02 21:55:32.155	43.230433000	-88.256990000	1148.6		
T	2014-02-02 21:55:33.139	43.230317000	-88.256997000	1148.3		
T	2014-02-02 21:55:34.26	43.230216000	-88.257004000	1147.6		
T	2014-02-02 21:55:35.29	43.230216000	-88.257004000	1147.6		
T	2014-02-02 21:55:35.44	43.230119000	-88.257047000	1147.0		
T	2014-02-02 21:55:36.213	43.230027000	-88.257096000	1147.0		
T	2014-02-02 21:55:37.204	43.229941000	-88.257153000	1147.6		
T	2014-02-02 21:55:38.179	43.229860000	-88.257239000	1148.3		
T	2014-02-02 21:55:39.186	43.229860000	-88.257239000	1148.3		
T	2014-02-02 21:55:39.421	43.229788000	-88.257349000	1148.6		
T	2014-02-02 21:55:40.179	43.229741000	-88.257462000	1148.6		
T	2014-02-02 21:55:41.151	43.229712000	-88.257584000	1149.3		
T	2014-02-02 21:55:42.417	43.229699000	-88.257717000	1150.6		
T	2014-02-02 21:55:43.253	43.229694000	-88.257866000	1152.2		
T	2014-02-02 21:55:44.261	43.229694000	-88.257866000	1152.2		
T	2014-02-02 21:55:44.391	43.229693000	-88.257995000	1153.9		
T	2014-02-02 21:55:45.245	43.229694000	-88.258114000	1154.5		
T	2014-02-02 21:55:46.661	43.229697000	-88.258241000	1154.9		
T	2014-02-02 21:55:47.245	43.229687000	-88.258416000	1154.9		
T	2014-02-02 21:55:48.213	43.229684000	-88.258622000	1154.9		
T	2014-02-02 21:55:49.197	43.229686000	-88.258808000	1157.2		
T	2014-02-02 21:55:49.394	43.229686000	-88.258808000	1157.2		
T	2014-02-02 21:55:50.169	43.229691000	-88.258991000	1158.1		
T	2014-02-02 21:55:51.237	43.229689000	-88.259181000	1158.1		
T	2014-02-02 21:55:52.238	43.229689000	-88.259367000	1158.1		
T	2014-02-02 21:55:53.245	43.229694000	-88.259553000	1158.1		
T	2014-02-02 21:55:54.221	43.229702000	-88.259728000	1158.1		
T	2014-02-02 21:55:54.794	43.229702000	-88.259728000	1158.1		
T	2014-02-02 21:55:55.229	43.229714000	-88.259900000	1158.1		
T	2014-02-02 21:55:56.187	43.229732000	-88.260078000	1158.1		
T	2014-02-02 21:55:57.198	43.229755000	-88.260252000	1158.5		
T	2014-02-02 21:55:58.212	43.229778000	-88.260417000	1160.1		
T	2014-02-02 21:55:59.148	43.229790000	-88.260571000	1161.4		
T	2014-02-02 21:55:59.931	43.229790000	-88.260571000	1161.4		
T	2014-02-02 21:56:00.378	43.229776000	-88.260751000	1161.4		
T	2014-02-02 21:56:01.187	43.229754000	-88.260924000	1161.4		
T	2014-02-02 21:56:02.191	43.229726000	-88.261069000	1161.4		
T	2014-02-02 21:56:03.213	43.229698000	-88.261210000	1161.1		
T	2014-02-02 21:56:04.143	43.229682000	-88.261330000	1161.1		
T	2014-02-02 21:56:05.011	43.229682000	-88.261330000	1161.1		
T	2014-02-02 21:56:05.222	43.229675000	-88.261427000	1160.8		
T	2014-02-02 21:56:06.332	43.229673000	-88.261495000	1160.8		
T	2014-02-02 21:56:07.191	43.229665000	-88.261553000	1160.8		
T	2014-02-02 21:56:08.207	43.229664000	-88.261600000	1160.8		
T	2014-02-02 21:56:09.189	43.229659000	-88.261629000	1160.8		
T	2014-02-02 21:56:10.054	43.229659000	-88.261629000	1160.8		
T	2014-02-02 21:56:10.681	43.229647000	-88.261667000	1160.4		
T	2014-02-02 21:56:11.256	43.229631000	-88.261699000	1160.4		
T	2014-02-02 21:56:12.219	43.229610000	-88.261732000	1160.4		
T	2014-02-02 21:56:13.25	43.229567000	-88.261796000	1160.4		
T	2014-02-02 21:56:14.201	43.229517000	-88.261871000	1160.8		
T	2014-02-02 21:56:15.117	43.229517000	-88.261871000	1160.8		
T	2014-02-02 21:56:15.278	43.229470000	-88.261931000	1161.4		
T	2014-02-02 21:56:16.202	43.229416000	-88.261963000	1161.1		
T	2014-02-02 21:56:17.243	43.229352000	-88.261976000	1160.4		
T	2014-02-02 21:56:18.217	43.229272000	-88.261968000	1159.4		
T	2014-02-02 21:56:19.148	43.229187000	-88.261961000	1158.5		
T	2014-02-02 21:56:20.183	43.229187000	-88.261961000	1158.5		
T	2014-02-02 21:56:20.334	43.229103000	-88.261968000	1158.1		
T	2014-02-02 21:56:21.286	43.229022000	-88.261973000	1158.1		
T	2014-02-02 21:56:22.138	43.228951000	-88.261991000	1158.1		
